Date,Discharge MIMO FFNN,Flow observed,MBC MIMO FFNN,MBC Lin Reg,MBC DA,Random error FFNN,Random error LR
1995-11-10,1184.8635,1160.0,1.2441458,-6.052027613229526,-7.04522180557251,-8.28936755657196,-0.9931941923429841
1995-11-11,1162.3121,1120.0,16.392384,-0.14999952438937036,-6.03522777557373,-22.427611351013184,-5.885228251184359
1995-11-12,1111.359,1090.0,2.1151662,-4.084684916949474,-12.86545276641846,-14.980618953704838,-8.780767849468987
1995-11-13,1106.7688,1070.0,-1.1677982,-6.052027613229526,-18.9332218170166,-17.76542365550995,-12.881194203787075
1995-11-14,1085.2035,1060.0,5.6913133,-2.117342220669422,-6.72451639175415,-12.4158296585083,-4.607174171084728
1995-11-15,1073.5477,1040.0,-2.2358665,-6.052027613229526,-13.03357410430908,-10.79770755767822,-6.981546491079555
1995-11-16,1104.5643,1050.0,-17.389109,-15.888741094629784,-34.35296630859375,-16.963857650756836,-18.464225213963964
1995-11-17,1224.8972,1140.0,-33.264618,-29.660139968590144,-54.72289276123047,-21.458274841308594,-25.062752792640325
1995-11-18,1395.3795,1260.0,-31.927656,-41.46419614627045,-91.2183609008789,-59.29070472717285,-49.75416475460845
1995-11-19,2024.3264,2020.0,-273.90414,-190.9822410635544,-272.4794311523438,1.4247131347655682,-81.49719008878941
1995-11-20,2563.673,2550.0,-33.620205,-65.07230850163107,-79.0051040649414,-45.3848991394043,-13.932795563310336
1995-11-21,2471.2202,2350.0,48.2162,45.09888249005182,19.04315757751465,-29.173044204711914,-26.055724912537173
1995-11-22,2040.6665,2080.0,26.644703,45.09888249005182,27.40999221801758,0.7652893066406286,-17.68889027203424
1995-11-23,1863.8315,1890.0,23.200043,25.4254555272513,13.14455699920654,-10.055485725402836,-12.280898528044762
1995-11-24,1743.6357,1750.0,11.392917,19.523427438411147,13.65373611450195,2.2608194351196254,-5.869691323909198
1995-11-25,1634.9227,1670.0,2.1515946,7.719371260730837,6.324477672576904,4.172883033752441,-1.3948935881539324
1995-11-26,1604.8214,1590.0,-2.240283,3.784685868170733,-5.115827560424805,-2.875544548034668,-8.900513428595538
1995-11-27,1557.814,1550.0,-1.905708,-0.14999952438937036,-7.968297481536865,-6.062589526176453,-7.818297957147495
1995-11-28,1569.2423,1510.0,15.579083,3.784685868170733,4.811982154846191,-10.767101287841797,1.0272962866754582
1995-11-29,1537.2664,1480.0,30.117565,1.8173431718906805,9.410627365112305,-20.706937789916992,7.593284193221624
1995-11-30,1483.2845,1460.0,31.013126,-6.052027613229526,-0.7984607815742493,-31.811587154865265,5.253566831655276
1995-12-01,1486.6042,1450.0,27.6152,-6.052027613229526,-2.403633117675781,-30.01883316040039,3.648394495553745
1995-12-02,1436.9803,1410.0,2.5394511,-2.117342220669422,-2.680385828018188,-5.219836950302124,-0.5630436073487659
1995-12-03,1402.2432,1380.0,5.5697017,-4.084684916949474,-7.390679836273193,-12.960381507873535,-3.3059949193237195
1995-12-04,1349.9705,1320.0,10.990714,3.784685868170733,-2.090852022171021,-13.081566095352173,-5.875537890341754
1995-12-05,1336.9928,1270.0,3.3426223,-0.14999952438937036,-10.04894256591797,-13.39156484603882,-9.8989430415286
1995-12-06,1297.4341,1250.0,2.5130162,-2.117342220669422,-5.114636421203613,-7.627652645111084,-2.997294200534191
1995-12-07,1267.3715,1220.0,5.909633,-2.117342220669422,-6.397833824157715,-12.307466983795166,-4.280491603488293
1995-12-08,1248.3351,1200.0,2.091845,-6.052027613229526,-12.19108581542969,-14.282930850982668,-6.139058202200164
1995-12-09,1224.1572,1170.0,4.4292827,-4.084684916949474,-17.48909568786621,-21.918378353118896,-13.404410770916737
1995-12-10,1187.9579,1150.0,6.375215,-2.117342220669422,-11.27635097503662,-17.65156602859497,-9.159008754367196
1995-12-11,1168.7822,1140.0,0.28218022,-6.052027613229526,-15.78824996948242,-16.07043018937111,-9.736222356252895
1995-12-12,1143.7513,1110.0,9.66385,-0.14999952438937036,-6.754171371459961,-16.418021202087402,-6.604171847070591
1995-12-13,1113.0247,1090.0,-0.3594776,-6.052027613229526,-12.79207134246826,-12.432593733072279,-6.740043729238734
