Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
2022-12-31 14:15:00,213.0,5.045666,4.901918411254883,-0.14374780654907227
2022-12-31 14:30:00,213.0,4.526046,4.902157783508301,0.3761119842529297
2022-12-31 14:45:00,213.0,4.4573274,4.895513534545898,0.4381861686706543
2022-12-31 15:00:00,213.0,5.076234,4.88433837890625,-0.1918954849243164
2022-12-31 15:15:00,213.0,5.041128,4.869822025299072,-0.17130613327026367
2022-12-31 15:30:00,213.0,4.912015,4.850864410400391,-0.061150550842285156
2022-12-31 15:45:00,213.0,4.942846,4.825547218322754,-0.11729860305786133
2022-12-31 16:00:00,211.0,4.966933,4.791257858276367,-0.1756749153137207
2022-12-31 16:15:00,213.0,5.130566,4.757998943328857,-0.37256717681884766
2022-12-31 16:30:00,211.0,5.1314945,4.702370643615723,-0.4291238784790039
2022-12-31 16:45:00,211.0,5.0098433,4.63254451751709,-0.37729883193969727
2022-12-31 17:00:00,213.0,5.0254354,4.541423797607422,-0.4840116500854492
2022-12-31 17:15:00,219.0,5.1469507,4.406856060028076,-0.7400946617126465
2022-12-31 17:30:00,224.0,5.424657,4.422095775604248,-1.002561092376709
2022-12-31 17:45:00,228.0,5.475396,4.341010093688965,-1.1343860626220703
